Key,Path,OriginalWeapon,DisableUnlockByPick,ShowNum,Price,DropAdd,SupportItems,DecidedByWeaponConfig,Materials,FusionList,FusionRangeList,TalentList
weapon_155,RGPrefab/Weapon/weapon_155.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":5},{""item"":""material_gear"",""num"":5},{""item"":""material_battery"",""num"":5},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_156,RGPrefab/Weapon/weapon_156.prefab,,False,True,100,,"[{""equipment"":""wi23_blue_paint""}]",False,"[{""item"":""material_iron"",""num"":2},{""item"":""material_gear"",""num"":2},{""item"":""material_battery"",""num"":3}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_157,RGPrefab/Weapon/weapon_157.prefab,,False,True,100,,"[{""equipment"":""wi29_binary_jellyfish""}]",False,"[{""item"":""material_wood"",""num"":1},{""item"":""material_iron"",""num"":2},{""item"":""material_battery"",""num"":2}]","[]","[]","[{""talentName"":""MasterLaser"",""bindingScript"":""WModMasterLaser"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""},{""key"":""buffScale"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_158,RGPrefab/Weapon/weapon_158.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":10}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""ElementalStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true}]"
weapon_159,RGPrefab/Weapon/weapon_159.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":2},{""item"":""material_gear"",""num"":2},{""item"":""material_iron"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_160,RGPrefab/Weapon/weapon_160.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":4},{""item"":""material_gear"",""num"":4},{""item"":""material_iron"",""num"":4},{""item"":""material_magic_black"",""num"":1}]","[]","[]","[{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true}]"
weapon_161,RGPrefab/Weapon/weapon_161.prefab,,False,True,50,,"[{""equipment"":""wi19_portable_oven""}]",False,"[{""item"":""material_cell"",""num"":4}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_162,RGPrefab/Weapon/weapon_162.prefab,,False,True,0,,"[{""equipment"":""wi22_upgrade_kit""}]",False,"[{""item"":""material_iron"",""num"":3}]","[{""sourceWeapons"":[{""weapon"":""weapon_162""},{""weapon"":""weapon_162""}],""targetWeapon"":{""weapon"":""weapon_187""}}]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_163,RGPrefab/Weapon/weapon_163.prefab,,False,True,50,,"[]",False,"[{""item"":""material_iron"",""num"":5}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_164,RGPrefab/Weapon/weapon_164.prefab,,False,True,50,,"[]",False,"[{""item"":""material_iron"",""num"":7}]","[]","[{""sourceWeaponsRange"":[{""weapon"":""weapon_012""},{""weapon"":""weapon_013""},{""weapon"":""weapon_182""},{""weapon"":""weapon_014""},{""weapon"":""weapon_011""}],""inRangeCount"":1,""destroyAllWeapon"":false,""sourceWeapons"":[{""weapon"":""weapon_164""}],""targetWeapon"":{""weapon"":""weapon_312""}}]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_165,RGPrefab/Weapon/weapon_165.prefab,,False,True,100,,"[{""equipment"":""wi10_flame_stone""},{""equipment"":""wi11_poison_stone""},{""equipment"":""wi12_lightning_stone""},{""equipment"":""wi9_energy_stone""},{""equipment"":""wi14_ammo""},{""equipment"":""wi31_sea_urchin""},{""equipment"":""wi15_auto""},{""equipment"":""wi37_pitcher_gloves""},{""equipment"":""wi37_pitcher_gloves_1""},{""equipment"":""wi37_pitcher_gloves_2""},{""equipment"":""wi38_legend_pitcher_gloves""},{""equipment"":""wi3_grindstone_special""},{""equipment"":""wi3_grindstone_special_4""}]",True,"[{""item"":""material_magic_blue"",""num"":1}]","[{""sourceWeapons"":[{""weapon"":""weapon_165""},{""weapon"":""weapon_204""}],""targetWeapon"":{""weapon"":""weapon_205""}},{""sourceWeapons"":[{""weapon"":""weapon_202""},{""weapon"":""weapon_165""}],""targetWeapon"":{""weapon"":""weapon_117""}}]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_166,RGPrefab/Weapon/weapon_166.prefab,,False,True,50,,"[]",False,"[{""item"":""material_wood"",""num"":5}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true}]"
weapon_167,RGPrefab/Weapon/weapon_167.prefab,,False,True,100,,"[{""equipment"":""wi10_flame_stone""},{""equipment"":""wi9_energy_stone""},{""equipment"":""wi6_spiralcoil""},{""equipment"":""wi6_spiralcoil_4""},{""equipment"":""wi14_ammo""},{""equipment"":""wi33_sardine""},{""equipment"":""wi37_pitcher_gloves""},{""equipment"":""wi37_pitcher_gloves_1""},{""equipment"":""wi37_pitcher_gloves_2""},{""equipment"":""wi38_legend_pitcher_gloves""}]",True,"[{""item"":""material_gear"",""num"":3},{""item"":""material_iron"",""num"":3},{""item"":""material_wood"",""num"":3},{""item"":""material_magic_red"",""num"":1}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_168,RGPrefab/Weapon/weapon_168.prefab,,False,True,0,,"[{""equipment"":""wi9_energy_stone""},{""equipment"":""wi14_ammo""},{""equipment"":""wi37_pitcher_gloves""},{""equipment"":""wi37_pitcher_gloves_1""},{""equipment"":""wi37_pitcher_gloves_2""},{""equipment"":""wi38_legend_pitcher_gloves""}]",True,"[{""item"":""material_magic_red"",""num"":1}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true}]"
weapon_169,RGPrefab/Weapon/weapon_169.prefab,,False,True,0,,"[]",False,"[{""item"":""material_iron"",""num"":2},{""item"":""material_wood"",""num"":1}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_170,RGPrefab/Weapon/weapon_170.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":3},{""item"":""material_iron"",""num"":3}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_171,RGPrefab/Weapon/weapon_171.prefab,,False,True,0,,"[]",False,"[{""item"":""material_wood"",""num"":3}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_172,RGPrefab/Weapon/weapon_172.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":4},{""item"":""material_iron"",""num"":4},{""item"":""material_magic_green"",""num"":1}]","[{""sourceWeapons"":[{""weapon"":""weapon_172""},{""weapon"":""weapon_222""}],""targetWeapon"":{""weapon"":""weapon_336""}}]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_173,RGPrefab/Weapon/weapon_173.prefab,,False,True,100,,"[]",False,"[{""item"":""material_magic_purple"",""num"":1},{""item"":""material_magic_red"",""num"":1},{""item"":""material_magic_blue"",""num"":1},{""item"":""material_magic_green"",""num"":1}]","[{""sourceWeapons"":[{""weapon"":""weapon_173""},{""weapon"":""weapon_041""}],""targetWeapon"":{""weapon"":""weapon_290""}}]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true}]"
weapon_174,RGPrefab/Weapon/weapon_174.prefab,,False,True,150,,"[]",False,"[{""item"":""material_wood"",""num"":14},{""item"":""material_magic_purple"",""num"":1},{""item"":""material_magic_blue"",""num"":1}]","[]","[]","[{""talentName"":""MasterStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""ElementalStaff"",""bindingScript"":""WModAtkStaff"",""keyValueList"":[{""key"":""buffAtk"",""type"":""System.Int32"",""value"":""0""}],""customData"":"""",""autoBindScript"":false}]"
weapon_175,RGPrefab/Weapon/weapon_175.prefab,,False,True,200,,"[]",False,"[{""item"":""material_wood"",""num"":8},{""item"":""material_iron"",""num"":8},{""item"":""material_magic_blue"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_176,RGPrefab/Weapon/weapon_176.prefab,,False,True,200,,"[]",False,"[{""item"":""material_cell"",""num"":6},{""item"":""material_wood"",""num"":6},{""item"":""material_magic_green"",""num"":2}]","[]","[]","[{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_177,RGPrefab/Weapon/weapon_177.prefab,,False,True,50,,"[{""equipment"":""wi19_portable_oven""}]",False,"[{""item"":""material_cell"",""num"":4}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
weapon_178,RGPrefab/Weapon/weapon_178.prefab,,False,True,0,,"[]",False,"[{""item"":""material_iron"",""num"":2},{""item"":""material_gear"",""num"":1}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_179,RGPrefab/Weapon/weapon_179.prefab,,False,True,100,,"[{""equipment"":""wi22_upgrade_kit""}]",False,"[{""item"":""material_iron"",""num"":3},{""item"":""material_gear"",""num"":3}]","[{""sourceWeapons"":[{""weapon"":""weapon_179""},{""weapon"":""weapon_179""}],""targetWeapon"":{""weapon"":""weapon_318""}}]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_180,RGPrefab/Weapon/weapon_180.prefab,,False,True,50,,"[{""equipment"":""wi10_flame_stone""},{""equipment"":""wi5_missle""},{""equipment"":""wi5_missle_4""},{""equipment"":""wi2_gaussiancoil""},{""equipment"":""wi2_gaussiancoil_smg_2""},{""equipment"":""wi6_spiralcoil""},{""equipment"":""wi6_spiralcoil_4""},{""equipment"":""wi7_telescopic""},{""equipment"":""wi7_telescopic2""},{""equipment"":""wi9_energy_stone""}]",True,"[{""item"":""material_iron"",""num"":2},{""item"":""material_gear"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_181,RGPrefab/Weapon/weapon_181.prefab,,False,True,100,,"[{""equipment"":""wi10_flame_stone""},{""equipment"":""wi11_poison_stone""},{""equipment"":""wi12_lightning_stone""},{""equipment"":""wi2_gaussiancoil""},{""equipment"":""wi2_gaussiancoil_smg_2""},{""equipment"":""wi6_spiralcoil""},{""equipment"":""wi6_spiralcoil_4""},{""equipment"":""wi7_telescopic""},{""equipment"":""wi7_telescopic2""},{""equipment"":""wi9_energy_stone""}]",True,"[{""item"":""material_iron"",""num"":4},{""item"":""material_gear"",""num"":3},{""item"":""material_magic_red"",""num"":1}]","[]","[]","[{""talentName"":""MasterShotgun"",""bindingScript"":""WModCount"",""keyValueList"":[{""key"":""buffCount"",""type"":""System.Int32"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_182,RGPrefab/Weapon/weapon_182.prefab,,False,True,50,,"[]",False,"[{""item"":""material_wood"",""num"":2},{""item"":""material_iron"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_183,RGPrefab/Weapon/weapon_183.prefab,,False,True,50,,"[{""equipment"":""wi33_sardine""}]",False,"[{""item"":""material_wood"",""num"":2},{""item"":""material_iron"",""num"":2}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true}]"
weapon_184,RGPrefab/Weapon/weapon_184.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":7},{""item"":""material_gear"",""num"":7},{""item"":""material_magic_green"",""num"":1}]","[{""sourceWeapons"":[{""weapon"":""weapon_184""},{""weapon"":""weapon_184""}],""targetWeapon"":{""weapon"":""weapon_249""}}]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-10""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterContinuous"",""bindingScript"":""WModContinuousCount"",""keyValueList"":[{""key"":""buffContinuousCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_185,RGPrefab/Weapon/weapon_185.prefab,,False,True,100,,"[]",False,"[{""item"":""material_iron"",""num"":1},{""item"":""material_gear"",""num"":1},{""item"":""material_battery"",""num"":3}]","[]","[]","[{""talentName"":""MasterAccurate"",""bindingScript"":""WModDeviation"",""keyValueList"":[{""key"":""buffDeviation"",""type"":""System.Int32"",""value"":""-7""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterHold"",""bindingScript"":""WModHoldSpeed"",""keyValueList"":[{""key"":""buffSpeedFactor"",""type"":""System.Single"",""value"":""2""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false}]"
weapon_186,RGPrefab/Weapon/weapon_186.prefab,,False,True,100,,"[]",False,"[{""item"":""material_wood"",""num"":6}]","[]","[]","[{""talentName"":""MasterSwordRange"",""bindingScript"":""WModBulletSizeMelee"",""keyValueList"":[{""key"":""buffScale"",""type"":""System.Single"",""value"":""1.2""},{""key"":""levelScale"",""type"":""System.Single"",""value"":""1.1""}],""customData"":"""",""autoBindScript"":true},{""talentName"":""MasterReflection"",""bindingScript"":""WModReflection"",""keyValueList"":[{""key"":""buffReflectCount"",""type"":""System.Int32"",""value"":""1""}],""customData"":"""",""autoBindScript"":false},{""talentName"":""MasterSwordRebound"",""bindingScript"":"""",""keyValueList"":[],""customData"":"""",""autoBindScript"":false}]"
